date,resolutionnr,resolution,pagenr
1620-06-17 00:00:00,3457," Matheo Ie Gouverneur, koopman te Middelburg, vraagt betaling van een wis-selbrief van 1207 stukken van achten, die hij Wijnant de Keyser heeft gegeven.   H.H.M, kunnen hierin niet treden a (3585).",501
1620-06-17 00:00:00,3458," In een rekest verzoekt Van Brienen nieuwe brieven van voorschrijven aan deAartshertogen om verhaal te krijgen voor de gevechten, die hebben plaatsgevonden inBoekei, en om vrijlating van twee onderdanen van Ravenstein.   H.H.M, maken hiertegen opnieuw bezwaar a (3416, 3850).19juni1620",501
1620-06-17 00:00:00,3459," Vooght, Muys, Schaf f er en Aitzema berichten dd. Lübeck 12 juni n.s. a dat deHanzesteden vastbesloten zijn hun vrijheid „het zij per Amor, oft per força"" te verdedi-gen tegen de aanvallen van de Deense koning. De zaak is van zo groot belang dat degedeputeerden iemand uit hun midden naar H.H.M, zullen zenden om de zaak vollediguit de doeken te doen (3449, 3553).",501
1620-06-17 00:00:00,3460," Graaf Frederick Ludolff van Bentheim vraagt dd. 12 j u n i a de beschermingvan H.H.M, te mogen genieten.    Men vraagt advies aan Maurits (3477).",501
1620-06-17 00:00:00,3461," Ontvangen brieven van:    a. Isaacx, dd. Kopenhagen 24 mei a ;    b. Luz, dd. Venetië 5 juni.",501
1620-06-17 00:00:00,3462," Schipper Lenaert Jansz. en Dierck Nisen uit Schiedam, Dr. Valentius uitDelft, Claes Jansz. Bruynincx uit Amsterdam en Gerrit Visch uit Rotterdam, reders vande St. Pietery waarop Pieter Jacobsz. Muys uit Schiedam schipper is, dienen een rekestin.   H.H.M, besluiten na beraadslaging het stuk naar Pellicorn te sturen a en hem te ge-lasten het genoemde schip met de lading onmiddellijk onder borgtocht vrij te geven.",501
1620-06-17 00:00:00,3463," Maurits vraagt H.H.M, via de griffier of zij goedkeuren dat hij vanwege „degroote apparatiën a ende geruchten van orloge die den vijant is makende"" bevel geeft tothet lichten van bootsvolk en pioniers b, zodat dezen tegen 30 juni bij Dordrecht gereedzijn.    H.H.M, stellen een besluit uit tot de volgende dag (3474).",501
1620-06-17 00:00:00,3464," Ouders en vrienden van De Groot verzoeken a H.H.M, diens vrouw de vrijheidterug te geven, die zij enkele maanden „met alle discretie sonder contraventie"" heeftgebruikt.   Een besluit wordt uitgesteld tot de volgende dag (3348, 3488).",502
1620-06-17 00:00:00,3465, De magistraat van Heusden krijgt brieven van voorschrijven a aan de Kamervan Finantie te Brussel opdat hem snel recht geschiedt in de zaak tegen de pachters vande licenten in 's-Hertogenbosch (2489).,502
1620-06-17 00:00:00,3466," Aan de magistraat van Amsterdam wordt geschreven a dat men Grevius naareen grotere kamer mag overbrengen (3430, 3829).",502
1620-06-17 00:00:00,3467," Aan Van Brienen zal een kopie worden gevraagd van de akte van neutraliteit,die Dortmund van de Aartshertogen heeft gekregen.",502
1620-06-17 00:00:00,3468," H.H.M, nemen kennis van een vragenlijst, opgesteld door de fiscaal van Hol-land, voor het verhoor van de bij het Hof van Holland zijnde Johan Sticke (3420).",502
1620-06-20 00:00:00,3469," Volbergen vraagt uitbetaling van de subsidie aan de Unie over de maandenmei en j u n i a .  H.H.M, laten, alvorens te resolveren, de verlening van de voorgaande maandenopzoeken 6 (3164, 3802).",502
1620-06-20 00:00:00,3470," Ontvangen een brief van Brederode, dd. Heidelberg 13 j u n i a .",502
1620-06-20 00:00:00,3471," Een brief dd. Heidelberg 3 juni o.s. a van paltsgraaf Johann, stadhouder vanFrederik V, wordt Maurits ter inzage gegeven (3478).",502
1620-06-20 00:00:00,3472," In een memorie dringen Maurits en Frederik Hendrik aan op het betalen vande achterstallige gelden voor de bidets over de periode van 2 okt. 1619 tot 10 juni 1620.De compagnieën zullen zich dan beter kunnen verplaatsen.  H.H.M, stellen een besluit uit tot maandag (22 juni) (3487).",502
1620-06-20 00:00:00,3473," De Admiraliteit van Rotterdam doet dd. 19 juni a opgave van het aantal be-schikbare oorlogsschepen en van de tijdstippen waarop deze gereed zullen zijn (3450,3482).",502
1620-06-20 00:00:00,3474," Maurits laat H.H.M, op de hoogte stellen van verscheidene berichten over dedoor de Aartshertogen getroffen voorbereidingen om eerstdaags te velde te trekken.  Z.Ex. mag de pioniers en bootsgezellen lichten om deze „ierstdaegs te velde tegebruycken"" a (3463).",502
1620-06-22 00:00:00,3475," Burgemeester Witsz. van Amsterdam compareert met enkele gedeputeerdenvan de steden van het Noorderkwartier. Zij leggen uit hoeveel nadeel de handel onder-vindt van de besluiten betreffende het lastbreken, vooral omdat deze niet overal opgelijke wijze worden uitgevoerd. Men vraagt doeltreffende maatregelen.  Na beraadslaging en rondvraag wordt aan comparanten verzocht hun remonstrantieschriftelijk in te dienen. Voorshands verlangen H.H.M, van de Admiraliteiten naar„oprechte waerheyt"" te vernemen, of zij over de lading van schepen die na lastbrekingweer uitvaren de volle in- en uitgaande convooien heffen. Tot nader order dienen dezerechten intussen geïnd te worden (3088, 3494).",503
1620-06-22 00:00:00,3476," De gedeputeerden van het Kwartier van Arnhem delen dd. Arnhem 8 juni amee dat zij bezig zijn met het lichten van de garnizoenhouders. Kapitein Johan vanHeerdt, die Arnhem als loopplaats heeft, vraagt maatregelen voor de bewapening envoorlopige inkwartiering van zijn manschappen. Als hij ze niet „op service"" onder-brengt zullen ze bij deze grote lichting „an alle canten"" verlopen. De gedeputeerdenvragen om een wellicht door H.H.M, opgesteld reglement op de lichting. Ook willen zijwapens van het generaliteitsmagazijn betrekken.  Na rondvraag verzoeken H.H.M, de Raad van State de volgende dag advies uit tebrengen (3439, 3486).",503
1620-06-22 00:00:00,3477," Maurits brengt advies uit op de aan de griffier gerichte brief van FrederickLudolff van Bentheim, dd. Tecklenburg 12 juni.  H.H.M, stemmen erin toe de griffier particulier te laten antwoorden dat hij het ver-zoek heeft doorgegeven. H.H.M, willen de graaf daarin wel ter wille zijn, maar vindenhet verzoek te algemeen. Aangegeven dient te worden in hoeverre de protectie zich zoumoeten uitstrekken „tegen het geweit des vijants"". Als de graaf slechts een algemenesauvegarde verlangt, dan kan hij deze krijgen (3460).",503
1620-06-22 00:00:00,3478," Gehoord het advies van Maurits bedanken H.H.M, hertog Johann, stadhou-der van de Palts, voor zijn berichten. Ook zij hebben vernomen dat de vijand de Paltszou willen aanvallen. Daarom hebben H.H.M. Johann zelf en de Unie hiervan op dehoogte gebracht met de aansporing maatregelen te nemen. Johann krijgt een kopie vandeze vorige brief. Van hun kant doen H.H.M, al het mogelijke om de vijand het hoofd tebieden (3471).",503
1620-06-22 00:00:00,3479," Ontvangen brieven van:  a. Haga, dd. Constantinopei 7 mei a . Men zal deze niet laten „divulgeren"";  b. Wijnant de Keyser, dd. Algiers 20 maart b . Aan Haga melden H.H.M, dat zij heb-ben geprobeerd de consul op een nette manier uit Algiers terug te trekken, nu er geenvrede kon worden gesloten. Algiers wil hem evenwel niet ontslaan zonder uitdrukkelijkbevel van de sultan. Haga wordt gelast dit bevel te verkrijgen (3594).",503
1620-06-22 00:00:00,3480, Naar aanleiding van de voortdurende stroom berichten dat de vijand de Palts,503
1620-06-22 00:00:00,3481," Kampen antwoordt dd. 10 juni o.s. a dat de bewuste Kampenaren de goudenpenningen uit Amsterdam hebben ontvangen als betaling voor geleverde goederen.   H.H.M, geven de brief aan de gedeputeerden van Holland om hen inlichtingen telaten inwinnen in Amsterdam (3422, 3492).",504
1620-06-22 00:00:00,3482," De Admiraliteit te Hoorn of Enkhuizen bericht dd. 20 j u n i a dat alle oorlogs-schepen die onder haar beleid vallen worden toegerust (3473, 3521).",504
1620-06-22 00:00:00,3483," De Admiraliteit van Rotterdam stuurt dd. 20juni ; ' een rekest van de vijf Hol-landse dorpen in de Langstraat. Men beklaagt zich daarin over het uitvoerverbod voorpaarden en vraagt om een andere oplossing.   H.H.M, zullen overleg plegen met Maurits (3394, 3538).",504
1620-06-22 00:00:00,3484," (secreet) Op de door president Goch namens Maurits naar voren gebrachtepunten wordt besloten dat, als Z. Ex. een gekwalificeerd persoon naar Duitsland aan deVerenigde vorsten wil zenden om hen voor te lichten over de grote lichtingen door deSpanjaarden en de Aartshertogen en om hun mening daarover te horen, de griffiervoor deze persoon credentiebrieven mag opstellen. De brieven mogen niet dienen vooreen ambassade of legatie.   Z. Ex. nomineert vervolgens Randwijck, raad van State. Credentiebrieven wordengedepêcheerd aan de markgraaf van Ansbach, de hertog van Zweibrücken, de mark-graaf van Durlach, de hertog van Württemberg, de landgraaf van Hessen en graafJohan de oude (3711, 4528).",504
1620-06-23 00:00:00,3485," De Secrete Raad van de Aartshertogen eist dd. Brussel 17 juni dat de met hetBestand strijdige nieuwigheden in Oudenbosch, Gastel en Hoeven, te weten het oprich-ten van scholen om de kinderen op te voeden in een andere godsdienst dan de katholie-ke, zullen ophouden.   H.H.M, vragen inlichtingen en advies aan de Raad van State a (3561).",504
1620-06-23 00:00:00,3486, De Raad van State adviseert dd. heden a op de vragen van de gedeputeerdenvan het Kwartier van Arnhem. Wat het eerste punt betreft: het is hier te lande geen,504
1620-06-23 00:00:00,3487," De Raad van State adviseert dd. 22 juni op de bidets. Ter tresorie is geblekendat deze per 10 juni zes maanden onbetaald zijn gebleven. Omdat duidelijk is dat mende bidets binnenkort weleens nodig zou kunnen hebben, zou de Raad het toejuichen alsH.H.M, de provincies aanspoorden hoe eerder hoe liever te betalen en décharge ver-leenden.   N a beraadslaging besluiten H.H.M, dat de Raad ordonnantie mag depêcheren voorde achterstallige betaling. De provincies wordt schriftelijk verzocht hieraan mee te wer-ken (3472).",505
1620-06-23 00:00:00,3488," Naar aanleiding van de rekesten van de vrouwen van Hogerbeets en De Grootverklaren a H.H.M, dat zij bij hun vorige besluit blijven. Alleen staan zij nu toe dat sup-plianten in plaats van de luitenant-commandant iemand anders van buiten gebruiken„om voer haer den merctganck te doen"". Wel dient zo iemand de aankopen in aanwe-zigheid van de luitenant-commandant te overhandigen b (3464, 3892).",505
1620-06-23 00:00:00,3489," Er zijn geen aanwijzingen dat stadhouder en raden te Kleef ridder Sticke naarDen Haag zullen opzenden.   N a rijp beraad besluiten H.H.M, uittreksels van de voor Sticke belastende informa-ties naar stadhouder en raden te sturen a, opdat zij hem in verzekerde bewaring houdentotdat zij de volledige stukken ter beschikking krijgen (3410, 3522).",505
1620-06-23 00:00:00,3490," H.H.M, nemen kennis van een bericht van iemand die zichzelf een „Lieffheb-ber des vaderslants"" noemt. De gedeputeerden van Holland krijgen het mee, om demagistraat van Amsterdam door Gecommitteerde Raden te laten verzoeken inlichtin-gen in te winnen omtrent deze zaak.",505
1620-06-23 00:00:00,3491," Een verzoek om sauvegarde van Henricus Grunfeld „presbyter"" uit Osna-brück, wordt afgewezen.",505
1620-06-23 00:00:00,3492, De generaalmeesters van de Munt leveren het rapport a in van de toetsing vande gouden penningen.   Zij krijgen het geschrift terug met last het te insereren in een plakkaatje dat zij moetenopstellen (3481).,505
1620-06-23 00:00:00,3493," Een rekest van de gewezen ritmeester Batenburch wordt afgewezen.   Philippe de Maubeze dient tevreden te zijn met zijn beneficie.   Op een rekest van Caspar de Treslong, commandant van Den Briel, wordt nietgedisponeerd a.    b A.v. (minuut).",505
1620-06-23 00:00:00,3494," De Admiraliteit van Rotterdam deelt dd. 22 j u n i a mee dat zij alle comptoirenonmiddellijk heeft bevolen de resolutie op het lastbreken na te komen b (3475, 3545).",506
1620-06-23 00:00:00,3495," Gedeputeerde Staten van Friesland nomineren dd. 19 mei a Sivert Potter, bur-gemeester van Sloten, tot raad van State in de plaats van Nanningh.",506
1620-06-23 00:00:00,3496," Een brief van N . Molckeman, dd. Bergen op Zoom 12 juni *, met enkele be-richten uit Brussel wordt aan Maurits getoond.",506
1620-06-24 00:00:00,3497," In een brief van voorschrijven beveelt de Zweedse koning aan, de erfgenamenvan overste Schenck te betalen voor diens ten bate van de Republiek verrichte diensten.   H.H.M, zullen zich beleefd verontschuldigen a (3267).",506
1620-06-24 00:00:00,3498," H.H.M, beraadslagen over het verzoek van Uzendijke, de vroegere rechtenvan de verdronken stad van die naam te mogen uitoefenen, en over het schriftelijketegenweer van baljuw, burgemeesters en schepenen van het Vrije.   H.H.M, blijven vooralsnog bij hun vroegere besluit. De gecommitteerden tot de ma-gistraatsvernieuwing en het afhoren van de rekeningen, die in september naar Vlaande-ren zullen gaan, moeten inlichtingen inwinnen omtrent de werkelijke toestand (3354,3507).",506
1620-06-24 00:00:00,3499," Op een rekest a van kapitein Maerten Jansz. Tzom wordt advies gevraagd aande advocaat-fiscaal van de Generaliteit b (2155, 3983).",506
1620-06-24 00:00:00,3500," Een gedeputeerde uit Zeeland en een uit Friesland zullen „bij forme van visita-cie"" een bezoek aan Du Maurier mogen brengen om met hem 'm algemene termen tespreken over de loop der gebeurtenissen (3520).",506
1620-06-24 00:00:00,3501," Doubleth compareert en legt uit waarom hij er bezwaar tegen heeft de ordon-nantie van meer dan 17.000 gld. voor Langerack aan te nemen.   Men neemt geen besluit. Bijlant zal gehoord worden a (3079, 3643).",506
1620-06-24 00:00:00,3502," Goch en Pauw rapporteren dat zij de vorige middag bij Carleton zijn geweest.De ambassadeur heeft bij nader onderzoek van zijn papieren een brief uit maart gevon-den, waarin Jacobus I meedeelt dat hij gezanten naar Duitsland zal zenden om samenmet hun collega's uit Frankrijk te bemiddelen bij het sluiten van een vrede. Tegen eenaantasting van de patrimoniale goederen van de keurvorst van de Palts zal de koningzich verzetten.   H.H.M, besluiten de koning op de hoogte te stellen van hun inspanningen in reactieop de oorlogsvoorbereidingen van de vijand. De macht van die vijand is evenwel zobuitengewoon groot dat zij diens plannen niet kunnen dwarsbomen, tenzij Z.M. ter-stond krachtige maatregelen neemt om bijstand te verlenen.   Hierna compareert Carleton en dient zijn propositie :' mondeling en schriftelijk in.Hij dringt er ernstig op aan zonder uitstel een besluit te nemen, dat de koning aange-naam is. Zo kan worden voorkomen dat men in Engeland onherroepelijke besluitenneemt.   H.H.M, antwoorden dat zij de propositie met de bijbehorende inlichtingen zullenoverwegen en een passend besluit nemen (3480, 3504, 3516).",507
1620-06-25 00:00:00,3503," Op verzoek van Holland verzoeken H.H.M, de koning van Denemarken a ende hertog van Pruisen b de aangekochte hoeveelheid salpeter vrij te laten uitvoeren naarde Republiek. Wel moet eerst een lijst met die hoeveelheid worden ingeleverd, met op-gave van de commissarissen, zodat men dit in de brieven kan vermelden.   Holland stelt Salomon Voerknecht aan voor Denemarken en Johan Voerknecht voorPruisen. Het gaat om 200.000 (pond) salpeter ten behoeve van het land (3445).",507
1620-06-25 00:00:00,3504," De gedeputeerden van Holland vragen inzage van de ten comptoire van deGeneraliteit gedeponeerde papieren van Emanuel de Metere c.s. tegen de MerchantAdventurers. Zij willen nagaan of er stukken onder zijn, die betrekking hebben op degrote visserij onder Schotland, om zich daarvan te bedienen bij het formuleren van eenantwoord op de propositie van Carleton.   H.H.M, staan dit toe op voorwaarde dat de papieren worden teruggebracht (3502,",507
